ID,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Used_Bal,Total_Unused_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
359603866,Existing Customer,45,F,0,High School,Married,Less than $40K,Blue,53,5,3,0,3735.6,802,2594,0.548,1418,36,0.5,0.236
404454504,Existing Customer,45,M,0,Post-Graduate,Married,Less than $40K,Blue,56,6,4,4,1582.13,0,1438.3,0.589,1448,31,0.292,0
356002554,Existing Customer,45,F,0,Post-Graduate,Married,Less than $40K,Blue,48,3,4,3,3471.6,2155,1001,0.438,1376,44,0.571,0.683
360056716,Existing Customer,45,M,0,N/A,Single,$60K - $80K,Blue,48,3,3,4,22883.3,1446,19357,0.736,2073,43,0.654,0.07
359222941,Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue,36,3,3,4,7544.9,2489,4370,0.65,1617,26,1,0.363
411069166,Existing Customer,45,F,0,Graduate,Single,$40K - $60K,Blue,56,4,4,5,7829.8,813,6305,0.475,3964,66,0.65,0.114
354251454,Existing Customer,45,M,2,High School,Single,$60K - $80K,Silver,48,5,3,3,28839.8,0,26218,0.74,3925,88,0.833,0
401442466,Existing Customer,45,M,1,Graduate,Married,$60K - $80K,Blue,55,6,3,3,3590.4,1348,1916,0.756,1665,32,0.524,0.413
408944791,Attrited Customer,45,F,0,Graduate,Single,$40K - $60K,Blue,56,3,4,4,10693.1,0,9721,0.826,2260,46,1,0
378314566,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,54,3,3,2,2993.1,0,2721,0.734,2088,37,0.682,0
358472491,Existing Customer,45,M,0,Uneducated,Married,$120K +,Blue,36,4,4,4,26589.2,2517,21655,0.424,1658,27,0.5,0.104
355921854,Attrited Customer,45,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,4,3,2337.5,0,2125,0.654,2860,38,0.727,0
359761554,Existing Customer,45,M,0,Post-Graduate,Single,$60K - $80K,Blue,36,6,3,3,12359.6,576,10660,0.637,4253,80,0.6,0.051
359650629,Existing Customer,45,M,0,Post-Graduate,Single,$40K - $60K,Silver,42,4,4,2,17532.9,0,15939,0.791,3982,68,0.943,0
408130929,Attrited Customer,45,M,0,Graduate,Single,$40K - $60K,Blue,56,2,7,4,4382.4,2245,1739,0.612,1821,39,0.696,0.564
357596716,Existing Customer,45,F,0,High School,Single,N/A,Blue,51,4,3,2,9323.6,0,8476,0.675,3889,67,0.489,0
357473454,Existing Customer,45,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,1,1,5542.9,1352,3687,0.797,3300,68,0.545,0.268
357577516,Existing Customer,45,M,0,High School,Single,$40K - $60K,Blue,49,6,1,4,2334.2,975,1147,0.807,5224,85,0.667,0.459
394972966,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,52,3,4,1,1582.13,0,1438.3,0.925,3560,67,0.861,0
356521591,Existing Customer,45,M,0,High School,Single,$40K - $60K,Blue,48,3,3,4,2829.2,1969,603,0.644,4313,84,0.787,0.766
359012904,Existing Customer,45,M,0,High School,Divorced,$60K - $80K,Blue,51,6,4,4,6437.2,1935,3917,0.829,3689,55,0.618,0.331
403497841,Existing Customer,45,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,5261.3,2517,2266,1.024,2870,50,1.174,0.526
354072954,Existing Customer,45,F,0,Graduate,Married,$40K - $60K,Blue,50,3,4,0,5396.6,2185,2721,0.66,3999,71,1.088,0.445
397392316,Existing Customer,45,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2435.4,2123,91,0.64,4478,77,0.791,0.959
356356554,Existing Customer,45,F,0,Graduate,Married,N/A,Blue,36,6,3,3,2238.5,1883,152,0.955,4802,85,0.604,0.925
355639141,Existing Customer,45,F,1,High School,NaN,Less than $40K,Blue,50,5,1,2,9464.4,1075,7529,0.464,4705,65,0.806,0.125
399498091,Existing Customer,45,F,0,N/A,Married,Less than $40K,Blue,55,4,3,3,2413.4,1512,682,0.725,4069,80,0.778,0.689
358823004,Existing Customer,45,F,1,College,Married,N/A,Blue,46,6,3,2,6254.6,0,5686,1.027,4338,67,0.675,0
404337541,Existing Customer,45,M,1,Graduate,Single,N/A,Blue,56,5,4,2,4658.5,1675,2560,1.079,3862,76,0.949,0.396
356929366,Existing Customer,45,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,4,2,2822.6,2164,402,0.578,4344,73,0.659,0.843
390144654,Attrited Customer,45,F,0,High School,Married,Less than $40K,Blue,47,1,4,4,4543,0,4130,0.814,2418,57,0.781,0
356668441,Attrited Customer,45,F,0,High School,Single,Less than $40K,Blue,36,4,4,4,1936,0,1760,0.457,2285,46,0.643,0
360653454,Existing Customer,45,F,1,Graduate,Single,N/A,Blue,44,4,4,2,2533.3,540,1763,0.57,3440,46,0.704,0.234
359615791,Existing Customer,45,M,1,Graduate,NaN,$60K - $80K,Blue,49,6,3,2,18621.9,1838,15091,0.551,4799,79,0.519,0.109
392675566,Existing Customer,45,F,1,Graduate,NaN,$40K - $60K,Blue,55,4,4,3,1582.13,0,1438.3,0.573,4518,81,0.723,0
356720416,Existing Customer,45,F,0,Graduate,Single,Less than $40K,Blue,36,5,4,3,2427.7,2020,187,0.693,4348,84,0.647,0.915
406724754,Attrited Customer,45,M,0,Graduate,Married,$60K - $80K,Blue,56,6,3,3,10909.8,850,9068,0.688,2485,40,0.29,0.086
356035104,Existing Customer,45,F,1,College,Single,N/A,Blue,50,4,6,1,7340.3,2458,4215,0.625,4141,82,0.547,0.368
355802604,Attrited Customer,45,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,4,5,1582.13,0,1438.3,0.7,1958,47,0.424,0
358348854,Attrited Customer,45,F,1,High School,Single,N/A,Blue,52,3,3,4,3622.3,0,3293,0.838,3121,56,0.867,0
385899504,Existing Customer,45,F,1,Graduate,Married,N/A,Blue,50,3,4,1,3694.9,1405,1954,0.684,4871,79,0.975,0.418
358033666,Existing Customer,45,M,0,Graduate,Married,N/A,Blue,36,2,4,3,7654.9,945,6014,0.816,4553,84,0.714,0.136
358770654,Existing Customer,45,F,2,Graduate,Single,Less than $40K,Blue,45,2,3,3,2862.2,1441,1161,0.704,4838,85,0.735,0.554
356869854,Existing Customer,45,M,0,High School,Single,$60K - $80K,Blue,53,1,4,3,2656.5,2050,365,0.499,4479,71,0.69,0.849
354112066,Existing Customer,45,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,3,3,2450.8,1480,748,0.533,4431,71,0.651,0.664
408416191,Existing Customer,45,F,1,High School,Single,Less than $40K,Blue,56,3,3,2,3763.1,2266,1155,0.659,6932,75,0.744,0.662
399273204,Existing Customer,45,F,1,College,Single,Less than $40K,Blue,55,2,4,2,9111.3,1444,6839,0.698,7553,104,0.529,0.174
357519016,Existing Customer,45,M,1,Graduate,Single,Less than $40K,Blue,54,3,4,1,7885.9,629,6540,0.807,8216,80,0.509,0.088
394163679,Existing Customer,45,M,1,Graduate,Single,N/A,Blue,54,1,1,3,9977,2097,6973,0.801,8440,102,0.7,0.231
357142179,Existing Customer,45,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,1,1,2394.7,1329,848,0.647,7037,82,0.745,0.61
359857329,Attrited Customer,45,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,4,2,13439.8,0,12218,1.005,5272,62,0.59,0
354882241,Attrited Customer,45,M,1,Graduate,NaN,$60K - $80K,Blue,53,1,1,2,6772.7,581,5576,0.583,4041,65,0.548,0.094
355897179,Attrited Customer,45,M,0,College,Single,$80K - $120K,Blue,50,2,6,3,23537.8,0,21398,0.695,3119,53,0.767,0
359051379,Existing Customer,45,F,0,High School,Married,Less than $40K,Blue,36,2,1,3,3492.5,1116,2059,0.978,14071,101,0.683,0.351
383410516,Attrited Customer,45,M,0,N/A,Single,$120K +,Blue,46,6,4,3,5115,1162,3488,0.82,7976,74,1.056,0.25
355379341,Existing Customer,45,F,1,Graduate,NaN,$40K - $60K,Silver,48,2,4,3,17267.8,2000,13698,0.749,12980,82,0.64,0.127
357800266,Existing Customer,45,M,0,Graduate,Single,$80K - $120K,Gold,50,3,4,3,37967.6,1357,33159,0.687,13722,124,0.746,0.039
358408291,Existing Customer,45,M,0,Graduate,Married,$60K - $80K,Blue,48,1,4,1,17031.3,2148,13335,0.738,14463,94,0.774,0.139
356657716,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,48,4,1,2,20428.1,0,18571,0.594,15802,118,0.686,0
355894291,Existing Customer,45,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,2,3812.6,1444,2022,0.653,15075,124,0.699,0.417
356962141,Attrited Customer,46,M,0,Graduate,Single,$60K - $80K,Blue,54,2,1,4,13044.9,1644,10215,0.866,8930,79,0.837,0.139
354254379,Attrited Customer,46,F,0,Graduate,Married,Less than $40K,Blue,49,2,4,3,1582.13,0,1438.3,1.047,692,16,0.6,0
404142391,Existing Customer,46,F,1,N/A,Married,Less than $40K,Blue,56,6,0,0,1582.13,0,1438.3,0.813,1951,44,1.095,0
356135079,Existing Customer,46,F,0,High School,Married,$40K - $60K,Blue,52,5,3,3,2257.2,1250,802,0.728,1208,31,0.632,0.609
356149929,Existing Customer,46,M,1,High School,Married,Less than $40K,Blue,53,5,4,3,2284.7,1571,506,1.031,1365,38,1,0.756
386356329,Existing Customer,46,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,4170.1,1648,2143,1.227,2058,34,0.789,0.435
354344304,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,48,5,4,1,3454,1985,1155,1.346,1626,41,0.864,0.632
397488766,Attrited Customer,46,M,0,High School,Married,$60K - $80K,Blue,56,3,4,2,8884.7,0,8077,0.749,906,16,0.333,0
358074691,Existing Customer,46,M,0,Graduate,Married,$60K - $80K,Blue,36,6,4,3,4041.4,895,2779,0.658,1703,48,0.371,0.244
356972941,Attrited Customer,46,F,2,Graduate,Married,Less than $40K,Blue,52,4,3,2,2739,513,1977,0.678,864,20,0.333,0.206
357463666,Existing Customer,46,F,0,Graduate,Married,N/A,Blue,52,6,4,2,9955,1538,7512,0.77,1542,43,0.654,0.17
394645816,Existing Customer,46,M,0,Graduate,Married,$60K - $80K,Blue,51,3,3,0,5995,967,4483,0.701,1526,45,0.8,0.177
359657754,Existing Customer,46,F,0,N/A,Married,$40K - $60K,Blue,36,4,3,2,3260.4,2400,564,1.296,1557,25,1.778,0.81
401001429,Attrited Customer,46,F,1,High School,Married,N/A,Blue,56,2,1,2,9889,0,8990,0.935,747,19,0.583,0
389665104,Existing Customer,46,F,1,College,Married,Less than $40K,Blue,44,3,3,3,2615.8,1610,768,0.448,1807,45,0.607,0.677
356983891,Existing Customer,46,F,0,N/A,Married,N/A,Blue,52,6,1,1,2951.3,1707,976,1.254,1582,33,0.941,0.636
389669341,Existing Customer,46,M,1,Graduate,Married,$60K - $80K,Blue,44,5,3,2,16307.5,962,13863,0.76,1904,49,0.531,0.065
356927304,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,6,4,3,10473.1,1669,7852,1.308,2444,63,0.4,0.175
354732879,Existing Customer,46,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1,3,1582.13,0,1438.3,0.699,902,31,0.409,0
357039279,Attrited Customer,46,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5773.9,0,5249,0.758,1315,31,0.722,0
405860566,Existing Customer,46,M,1,High School,Married,$40K - $60K,Blue,56,5,4,3,2594.9,1242,1117,1.043,2021,50,0.613,0.526
356703729,Existing Customer,46,F,0,Graduate,Single,N/A,Blue,36,5,3,4,3157,2284,586,0.661,3946,74,0.574,0.796
394105291,Existing Customer,46,M,0,College,Married,$40K - $60K,Blue,54,3,4,4,1582.13,0,1438.3,0.795,1843,49,0.581,0
386077554,Existing Customer,46,F,0,High School,Married,Less than $40K,Blue,51,6,4,4,1582.13,0,1438.3,0.702,1445,38,0.31,0
377976654,Existing Customer,46,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,1,4,2908.4,2207,437,0.866,1194,30,0.765,0.835
354633654,Existing Customer,46,M,1,Graduate,Married,$80K - $120K,Blue,49,3,1,2,2680.7,1400,1037,0.779,1651,32,1,0.574
394641166,Existing Customer,46,F,0,Graduate,Married,N/A,Blue,51,3,4,3,11908.6,1274,9552,0.602,1355,34,0.619,0.118
360732391,Existing Customer,46,F,0,Graduate,Married,Less than $40K,Blue,36,3,3,2,1940.4,1540,224,0.937,2094,47,0.958,0.873
358441329,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,51,6,3,4,3284.6,1632,1354,0.883,2141,55,0.667,0.547
357180016,Existing Customer,46,M,1,High School,Married,$40K - $60K,Blue,43,5,1,3,4895,1444,3006,0.465,1326,44,0.419,0.324
355125804,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,54,3,4,4,3235.1,1173,1768,0.436,1453,27,0.35,0.399
385520379,Existing Customer,46,F,0,Graduate,Single,N/A,Silver,49,5,1,2,33341,0,30310,0.777,3703,91,0.492,0
394485654,Existing Customer,46,F,1,Uneducated,Married,Less than $40K,Blue,49,5,6,2,2923.8,1158,1500,0.476,1809,41,0.464,0.436
360357466,Existing Customer,46,F,1,Graduate,Married,Less than $40K,Blue,49,4,3,2,3457.3,2517,626,0.625,1323,25,0.923,0.801
359692779,Existing Customer,46,F,0,College,Married,$40K - $60K,Blue,49,6,1,2,1582.13,0,1438.3,0.757,1281,32,1,0
360215716,Existing Customer,46,M,1,Graduate,Married,N/A,Blue,36,5,3,2,3517.8,2308,890,0.724,1402,35,0.842,0.722
386151729,Existing Customer,46,F,0,Doctorate,Married,$40K - $60K,Blue,51,3,4,2,3714.7,948,2429,0.461,1407,44,0.467,0.281
385435854,Existing Customer,46,M,0,Graduate,Married,$40K - $60K,Blue,48,5,1,5,2850.1,0,2591,0.601,2123,56,0.697,0
358562491,Existing Customer,46,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,1,5236,0,4760,0.564,1459,20,0.538,0
359008404,Existing Customer,46,F,0,N/A,Married,Less than $40K,Blue,55,3,1,0,2270.4,1282,782,0.455,1475,27,0.929,0.621
385846966,Existing Customer,46,F,1,Graduate,Married,Less than $40K,Blue,50,6,9,4,3082.2,1977,825,0.431,1757,33,0.833,0.706
358566316,Existing Customer,46,M,0,Uneducated,Single,$40K - $60K,Blue,50,3,3,2,8082.8,1466,5882,1.236,3066,61,0.694,0.2
360008154,Existing Customer,46,F,1,N/A,Single,Less than $40K,Blue,54,4,3,2,2119.7,1319,608,0.672,4199,77,0.75,0.684
385536954,Existing Customer,46,M,0,N/A,Married,$40K - $60K,Blue,48,4,1,2,1582.13,0,1438.3,0.425,1406,27,0.5,0
360254116,Attrited Customer,46,M,0,N/A,Single,$40K - $60K,Silver,42,3,6,4,18877.1,0,17161,0.552,1898,42,0.556,0
360647829,Existing Customer,46,M,1,N/A,Single,$80K - $120K,Blue,55,6,1,4,37967.6,2517,31999,0.945,3975,63,0.537,0.073
356414266,Existing Customer,46,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,2,3075.6,0,2796,0.563,4820,74,0.644,0
355364229,Existing Customer,46,F,1,N/A,Single,Less than $40K,Blue,36,3,4,2,7782.5,1396,5679,0.532,4409,75,0.531,0.197
394856604,Attrited Customer,46,F,0,Doctorate,Single,Less than $40K,Blue,50,6,4,5,3229.6,326,2610,0.935,2692,29,0.526,0.111
384788304,Existing Customer,46,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,14095.4,1010,11804,0.869,3566,76,0.551,0.079
359678529,Existing Customer,46,F,2,Doctorate,Single,$40K - $60K,Blue,56,5,4,2,7476.7,1428,5369,0.747,3962,70,0.795,0.21
358352716,Existing Customer,46,F,1,Uneducated,NaN,Less than $40K,Silver,36,6,1,3,13849,931,11659,1.068,4182,78,0.696,0.074
368960866,Attrited Customer,46,F,1,N/A,Single,Less than $40K,Blue,55,3,4,3,2081.2,1604,288,0.476,1581,34,0.417,0.848
387380229,Attrited Customer,46,F,1,High School,NaN,$40K - $60K,Blue,56,3,7,1,4187.7,2517,1290,0.506,1739,36,0.5,0.661
359869554,Existing Customer,46,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,3,4,12487.2,2517,8835,0.751,4021,56,0.806,0.222
360601029,Existing Customer,46,F,0,High School,NaN,$40K - $60K,Blue,49,4,1,1,4849.9,785,3624,0.838,4160,61,0.649,0.178
354869641,Existing Customer,46,M,0,High School,Single,N/A,Blue,36,3,4,3,23461.9,2119,19210,0.644,4206,75,1.027,0.099
411795241,Existing Customer,46,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,1,1,2453,1716,514,0.811,4027,75,0.5,0.77
355813329,Attrited Customer,46,F,1,High School,Single,Less than $40K,Blue,36,2,4,4,2123,0,1930,0.331,1971,45,0.25,0
357858166,Existing Customer,46,F,0,High School,Single,N/A,Blue,50,6,3,2,20700.9,0,18819,0.894,4273,87,0.977,0
407422966,Existing Customer,46,M,0,Graduate,Single,$80K - $120K,Blue,56,4,4,3,1582.13,0,1438.3,0.794,3628,74,0.644,0
357345841,Existing Customer,46,M,1,Graduate,Single,$60K - $80K,Blue,54,4,1,4,14612.4,607,12677,0.857,4942,76,0.652,0.046
356694054,Attrited Customer,46,F,0,High School,NaN,Less than $40K,Blue,51,4,3,3,5731,0,5210,0.64,2162,36,0.161,0
359282866,Existing Customer,46,M,0,N/A,Single,Less than $40K,Blue,36,3,3,4,4018.3,1769,1884,0.825,4423,67,0.763,0.484
358694716,Existing Customer,46,F,0,High School,Single,N/A,Silver,51,3,1,4,36708.1,0,33371,0.649,3638,67,0.634,0
355663291,Existing Customer,46,F,0,High School,Single,Less than $40K,Blue,50,3,4,3,4387.9,0,3989,0.997,4274,68,0.545,0
356988654,Existing Customer,46,M,1,Graduate,Single,$120K +,Blue,53,4,4,4,37967.6,2061,32455,0.564,3820,76,0.767,0.06
386018116,Existing Customer,46,M,1,Graduate,Single,$80K - $120K,Blue,51,6,3,3,6282.1,0,5711,0.583,4320,72,0.674,0
358508904,Existing Customer,46,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9971.5,641,8424,0.788,4693,83,0.627,0.071
391750141,Existing Customer,46,M,0,Graduate,NaN,$80K - $120K,Blue,56,5,4,2,32010,1228,27872,0.722,5041,74,0.805,0.042
384237691,Existing Customer,46,F,0,N/A,Single,$40K - $60K,Blue,56,6,1,2,4913.7,0,4467,0.888,4007,74,0.542,0
354502816,Attrited Customer,46,M,0,High School,Single,$60K - $80K,Blue,51,3,3,4,20607.4,0,18734,0.674,2112,52,0.857,0
355991191,Existing Customer,46,M,1,Graduate,Single,$60K - $80K,Blue,49,3,4,2,23985.5,1777,20028,0.519,4694,79,0.411,0.081
358122916,Existing Customer,46,M,1,Graduate,NaN,Less than $40K,Blue,36,6,4,2,3141.6,2517,339,0.615,4473,67,0.489,0.881
357327879,Existing Customer,46,M,0,Graduate,Divorced,$40K - $60K,Blue,36,6,4,2,4453.9,0,4049,0.567,4003,73,0.659,0
356627491,Existing Customer,46,M,0,Uneducated,Single,$60K - $80K,Blue,50,5,3,2,15745.4,656,13658,0.822,4355,70,0.667,0.046
354363991,Existing Customer,46,M,0,Uneducated,Single,$60K - $80K,Blue,36,6,1,3,4326.3,0,3933,0.884,3048,54,0.688,0
394495254,Existing Customer,46,F,0,N/A,Single,$40K - $60K,Blue,49,4,1,1,1694,796,744,0.805,3714,56,0.697,0.517
359525229,Existing Customer,46,F,0,N/A,Single,Less than $40K,Blue,56,6,4,3,2840.2,1528,1054,0.771,4041,67,0.457,0.592
360610891,Existing Customer,46,M,2,Graduate,Single,Less than $40K,Blue,48,6,4,2,6428.4,2013,3831,0.478,3546,65,0.548,0.344
354824979,Attrited Customer,46,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46,4,7,6,31051.9,287,27942,0.594,2281,45,0.552,0.01
401557629,Attrited Customer,46,M,0,College,NaN,$40K - $60K,Blue,56,2,9,2,3824.7,0,3477,0.436,2113,40,0.739,0
368526129,Existing Customer,46,F,1,N/A,Single,Less than $40K,Blue,55,6,1,1,5812.4,2517,2767,0.674,4525,63,0.537,0.476
354068454,Existing Customer,46,F,0,Graduate,Single,Less than $40K,Blue,53,5,3,2,2877.6,801,1815,0.719,4655,68,0.511,0.306
354623341,Existing Customer,46,M,1,N/A,Single,N/A,Blue,36,5,1,1,20302.7,2248,16209,0.578,3603,69,0.643,0.122
358723104,Existing Customer,46,F,0,High School,Single,Less than $40K,Blue,36,6,3,1,4123.9,1980,1769,0.706,5083,69,0.643,0.528
394406829,Existing Customer,46,F,0,Graduate,Single,N/A,Blue,45,2,3,3,11553.3,0,10503,0.886,4755,88,0.725,0
355045066,Existing Customer,46,F,1,College,Divorced,Less than $40K,Blue,51,1,4,3,4453.9,1685,2364,0.597,3908,80,0.702,0.416
404584929,Existing Customer,46,M,2,Graduate,Single,$60K - $80K,Blue,56,2,4,2,20046.4,1383,16841,0.705,7728,93,0.576,0.076
359700579,Existing Customer,46,F,0,Post-Graduate,Single,$40K - $60K,Blue,53,1,3,3,4549.6,0,4136,0.64,7739,97,0.59,0
409554654,Existing Customer,46,M,0,Graduate,Divorced,$60K - $80K,Blue,56,1,4,3,6713.3,2517,3586,0.74,8080,92,0.704,0.412
355666441,Attrited Customer,46,M,1,High School,Single,$60K - $80K,Blue,46,2,4,3,8301.7,2477,5070,1.021,5294,73,0.698,0.328
399276579,Attrited Customer,46,F,1,Graduate,Single,Less than $40K,Blue,56,1,3,1,3419.9,0,3109,1.054,5470,72,0.674,0
355080541,Attrited Customer,47,F,0,Uneducated,Single,Less than $40K,Blue,36,6,4,3,6358,0,5780,0.394,6613,40,0.429,0
402212191,Existing Customer,47,M,1,N/A,Married,$60K - $80K,Blue,56,3,4,2,11236.5,1010,9205,0.843,1904,40,1,0.099
355556341,Existing Customer,47,F,1,College,Married,N/A,Blue,36,6,3,3,4363.7,1568,2399,1.236,1657,29,1.231,0.395
404582041,Existing Customer,47,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2880.9,1779,840,1.259,1450,37,0.947,0.679
357601554,Existing Customer,47,M,2,High School,Married,$40K - $60K,Blue,36,2,3,2,5507.7,930,4077,0.885,1050,28,1.154,0.186
354747241,Existing Customer,47,F,0,N/A,Married,Less than $40K,Blue,54,4,3,1,2662,1912,508,1.256,1730,36,0.565,0.79
357409591,Existing Customer,47,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,3,3,27028.1,1955,22616,1.174,1746,28,1,0.08
359668704,Existing Customer,47,M,0,High School,Married,$60K - $80K,Blue,36,6,3,3,2823.7,0,2567,1.636,2399,43,0.955,0
354108879,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Blue,49,5,3,3,15438.5,2061,11974,2.271,1606,30,1.5,0.147
394668616,Existing Customer,47,M,1,Graduate,Married,$40K - $60K,Blue,53,6,9,2,3168,2362,518,0.89,1323,26,0.444,0.82
390126766,Existing Customer,47,F,0,N/A,Married,Less than $40K,Blue,49,5,4,0,3913.8,2318,1240,1.265,1631,31,0.824,0.651
354469254,Existing Customer,47,M,1,High School,Married,$40K - $60K,Blue,36,5,4,2,5014.9,1571,2988,1.441,1870,35,0.842,0.345
354725754,Existing Customer,47,F,1,High School,Married,N/A,Blue,50,6,1,3,14042.6,0,12766,0.668,1191,28,0.647,0
355212204,Existing Customer,47,M,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,3017.3,1815,928,0.567,1210,25,1.273,0.662
390278829,Existing Customer,47,F,0,Uneducated,Married,N/A,Blue,54,5,4,2,13009.7,0,11827,0.921,1395,37,0.609,0
359715804,Existing Customer,47,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,3429.8,1528,1590,0.604,1291,24,0.6,0.49
357006541,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,53,4,3,4,3373.7,1874,1193,0.791,1420,32,0.455,0.611
358775679,Existing Customer,47,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3911.6,2517,1039,0.983,2279,56,0.6,0.708
358051291,Existing Customer,47,F,1,Graduate,Married,Less than $40K,Blue,53,6,1,3,2942.5,2517,158,0.957,1959,56,1,0.941
358824391,Existing Customer,47,M,2,High School,Married,$80K - $120K,Blue,51,4,3,3,7614.2,1704,5218,0.278,1449,28,0.217,0.246
397526041,Existing Customer,47,F,0,Uneducated,Single,$40K - $60K,Blue,56,3,9,4,1582.13,0,1438.3,0.864,3630,71,0.578,0
406600029,Existing Customer,47,M,0,Graduate,Married,$40K - $60K,Blue,56,4,3,5,7150,1786,4714,0.524,1497,27,0.35,0.275
390118516,Existing Customer,47,F,1,N/A,Married,$40K - $60K,Blue,49,3,1,3,3455.1,1819,1322,0.497,1539,35,0.522,0.579
356683291,Existing Customer,47,F,1,High School,Married,Less than $40K,Blue,56,6,1,3,3360.5,1685,1370,0.541,1405,40,0.481,0.552
357749904,Existing Customer,47,F,0,N/A,Married,Less than $40K,Blue,36,4,1,4,3907.2,2517,1035,0.465,1342,26,1,0.709
389362029,Existing Customer,47,M,0,Doctorate,Single,$40K - $60K,Blue,49,5,6,3,6495.5,726,5179,0.85,3982,65,0.857,0.123
385824541,Existing Customer,47,M,0,High School,Married,$80K - $120K,Blue,51,3,4,4,11282.7,1021,9236,0.467,1508,30,0.429,0.1
356482591,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,52,5,3,3,2957.9,2101,588,0.416,1188,35,0.75,0.781
